BoundaryLayerThickness,Voltage,Value
99.99999999999999,-1.1539835286793418,-11.702724199628506
99.99999999999999,-1.1419835286793414,-11.464156683731314
99.99999999999999,-1.1299835286793416,-11.177912654958787
99.99999999999999,-1.117983528679342,-10.826965852769069
99.99999999999999,-1.1059835286793422,-10.396701453019972
99.99999999999999,-1.0939835286793425,-9.876570021788913
99.99999999999999,-1.081983528679342,-9.262326914726208
99.99999999999999,-1.0699835286793422,-8.558122190391604
99.99999999999999,-1.0579835286793424,-7.777594970059464
99.99999999999999,-1.045983528679342,-6.943298662830208
99.99999999999999,-1.0339835286793422,-6.084278171796132
99.99999999999999,-1.0219835286793426,-5.232251642558836
99.99999999999999,-1.0099835286793428,-4.417330416535403
99.99999999999999,-0.997983528679343,-3.6643301235962236
99.99999999999999,-0.9859835286793426,-2.9904575040551737
99.99999999999999,-0.9739835286793429,-2.4046549805143855
99.99999999999999,-0.9619835286793431,-1.9083829044286398
99.99999999999999,-0.9499835286793427,-1.4973072181982383
99.99999999999999,-0.937983528679343,-1.1633001245523826
99.99999999999999,-0.9259835286793432,-0.8962923433325257
99.99999999999999,-0.9139835286793434,-0.6857224852045835
99.99999999999999,-0.9019835286793436,-0.5215149990367723
99.99999999999999,-0.8899835286793432,-0.39463741282635045
99.99999999999999,-0.8779835286793435,-0.2973392737316229
99.99999999999999,-0.8659835286793438,-0.22318015299116056
99.99999999999999,-0.8539835286793434,-0.1669356380913917
99.99999999999999,-0.8419835286793436,-0.12444511782301156
99.99999999999999,-0.8299835286793438,-0.0924422781151752
99.99999999999999,-0.817983528679344,-0.06839180103613701
99.99999999999999,-0.8059835286793443,-0.05034394147276788
99.99999999999999,-0.7939835286793439,-0.03681134458661043
99.99999999999999,-0.7819835286793434,-0.02666830645138665
99.99999999999999,-0.7699835286793437,-0.019070457380870782
99.99999999999999,-0.7579835286793439,-0.01339158902317492
99.99999999999999,-0.7459835286793435,-0.009173396138143245
99.99999999999999,-0.733983528679343,-0.006083257924808008
99.99999999999999,-0.7219835286793432,-0.003875996552837717
99.99999999999999,-0.7099835286793434,-0.002359456299755169
99.99999999999999,-0.6979835286793431,-0.0013693317708681685
99.99999999999999,-0.6859835286793426,-0.0007593151191074634
99.99999999999999,-0.6739835286793429,-0.0004046228704760078
99.99999999999999,-0.6619835286793431,-0.00020878766716345265
99.99999999999999,-0.6499835286793426,-0.00010513639182162139
99.99999999999999,-0.6379835286793422,-5.2014431962155546e-5
99.99999999999999,-0.6259835286793425,-2.541608504416133e-5
99.99999999999999,-0.6139835286793427,-1.2312815604931588e-5
99.99999999999999,-0.6019835286793422,-5.9284823465940684e-6
99.99999999999999,-0.5899835286793418,-2.840511170875819e-6
99.99999999999999,-0.577983528679342,-1.3539429750383155e-6
