ScanRate,Voltage,Value
0.005,-0.6859835286793418,-9.348281220979955e-5
0.005,-0.6739835286793413,-4.8729116667163113e-5
0.005,-0.661983528679342,-2.4951609630530545e-5
0.005,-0.6499835286793415,-1.2531830975302358e-5
0.005,-0.6379835286793422,-6.1131078008910485e-6
0.005,-0.6259835286793417,-2.806900838949104e-6
0.005,-0.6139835286793425,-1.0908165316507603e-6
0.005,-0.601983528679342,-1.7504659502664295e-7
0.005,-0.5899835286793427,3.460936731092177e-7
0.005,-0.5779835286793422,6.801542366984967e-7
0.005,-0.5659835286793429,9.33803054007745e-7
0.005,-0.5539835286793424,1.162980356834355e-6
0.005,-0.5419835286793431,1.3985366646021172e-6
0.005,-0.5299835286793426,1.6592917119211835e-6
0.005,-0.5179835286793434,1.958709771101425e-6
0.005,-0.5059835286793429,2.3083715594464724e-6
0.005,-0.4939835286793436,2.7198620745174006e-6
0.005,-0.48198352867934313,3.205895197435178e-6
0.005,-0.4699835286793438,3.7810983489991758e-6
0.005,-0.45798352867934333,4.46266951772687e-6
0.005,-0.445983528679344,5.271030033588682e-6
0.005,-0.43398352867934353,6.230540775249263e-6
0.005,-0.4219835286793443,7.370331225966642e-6
0.005,-0.40998352867934384,8.725285285214242e-6
0.005,-0.3979835286793445,1.0337223112750693e-5
0.005,-0.38598352867934405,1.2256329041487004e-5
0.005,-0.3739835286793447,1.4542878373090089e-5
0.005,-0.36198352867934425,1.726933077699803e-5
0.005,-0.3499835286793449,2.052287037201488e-5
0.005,-0.33798352867934445,2.4408492187860635e-5
0.005,-0.3259835286793452,2.9052753845132875e-5
0.005,-0.31398352867934476,3.460834234599537e-5
0.005,-0.3019835286793454,4.1259636271057766e-5
0.005,-0.28998352867934496,4.922948547468966e-5
0.005,-0.2779835286793456,5.8787481279855654e-5
0.005,-0.26598352867934516,7.026005063341881e-5
0.005,-0.2539835286793458,8.404278178689972e-5
0.005,-0.24198352867934536,0.00010061548136085458
0.005,-0.22998352867934602,0.00012056056886588888
0.005,-0.21798352867934556,0.00014458554775386708
0.005,-0.20598352867934633,0.00017355044476530148
0.005,-0.19398352867934587,0.00020850129059150777
0.005,-0.18198352867934653,0.0002507109208891442
0.005,-0.16998352867934607,0.00030172860853118965
0.005,-0.15798352867934673,0.0003634402821569511
0.005,-0.14598352867934627,0.0004381413352380699
0.005,-0.13398352867934693,0.0005286242445143914
0.005,-0.12198352867934648,0.000638283356764718
0.005,-0.10998352867934713,0.0007712391831768477
0.005,-0.09798352867934668,0.0009324842459710698
0.005,-0.08598352867934733,0.0011280517719745226
0.005,-0.07398352867934688,0.001365207088614249
