Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.15525461333333335,0.7956003365171617,1.3081063354891884e-6,0.006345126013725214,1.6391447445234177e-7,0.025779004147876792,4.0199932488752686e-9,1.199398766685009e-20
-0.13746773333333334,0.7313411086721018,1.2024529072544346e-6,0.007303775953046722,2.1113759882765002e-7,0.026517479738952177,4.627351759292746e-9,4.224697295063677e-21
-0.12264533333333334,0.6795339746952492,1.117272902837485e-6,0.008216558428570052,2.6135676241533796e-7,0.027111221986014355,5.205650658535835e-9,1.7712915454576024e-21
-0.11029333333333334,0.6376742569058481,1.0484481933334356e-6,0.009067675496098701,3.1278716188754543e-7,0.02758963523977883,5.7448810627968584e-9,8.586504211125783e-22
-0.1,0.6037584637812129,9.9268468768476e-7,0.009847304714185294,3.6378840832752255e-7,0.027976207208562677,6.238819904445473e-9,4.69727603658193e-22
-0.08970666666666667,0.5707633020139226,9.384348612741559e-7,0.01069769457501728,4.236543577907967e-7,0.028351213314190445,6.777589582472603e-9,2.5702034807314186e-22
-0.07941333333333334,0.5387245177684411,8.857574870584379e-7,0.011625944280405172,4.940414555315863e-7,0.028714153695534317,7.365687839442954e-9,1.4066580291722893e-22
-0.06912,0.5076748332648497,8.347063661000231e-7,0.012639929431537366,5.76937228357477e-7,0.029064554707884643,8.008104310478312e-9,7.700455060715428e-23
-0.053680000000000005,0.46301844142321863,7.612834345011364e-7,0.014341028913925897,7.300888738154308e-7,0.02956567724600855,9.085846252888559e-9,3.1204869311081197e-23
-0.0364,0.41586104907504173,6.837484199160343e-7,0.016538812069604437,9.540843089563304e-7,0.030090181690632895,1.0478265162963211e-8,1.1363225125634531e-23
-0.022,0.37890262181939993,6.229822907129332e-7,0.018645874945123986,1.1965056475655854e-6,0.03049676128466643,1.1813207686756074e-8,4.8997295010853836e-24
-0.01,0.3497574011747251,5.750624419840821e-7,0.020621693708843477,1.4484631427805765e-6,0.030813721585001338,1.3064999703805598e-8,2.4317592048851957e-24
