Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.39074557168355556,4.066639842143129,7.061807516033797e-6,0.0020388718322541036,1.3606651187856026e-8,0.03206502235387873,1.4483272227722128e-9,9.813059888107296e-14
-0.3814911433671111,3.872604306882165,6.725087972720877e-6,0.0021411012181839413,1.5004831177892616e-8,0.03206610647542166,1.5209465996924782e-9,5.5583145894511087e-14
-0.37223671505066663,3.6872688038972163,6.403466102604486e-6,0.002248800866883655,1.6551724275737715e-8,0.032067248961078834,1.5974518170810404e-9,3.149228752734945e-14
-0.36298228673422217,3.510217589053551,6.096220438619119e-6,0.0023623164700623685,1.8264218158329884e-8,0.03206845348145128,1.6780884394835279e-9,1.7848106940900558e-14
-0.3506430489789629,3.286359854756699,5.707749230151922e-6,0.002523365466379347,2.0838290650911026e-8,0.03207016288754522,1.7924907484768043e-9,8.374932003451789e-15
-0.3341907319719506,3.0082100829822367,5.225062590421774e-6,0.0027568979960871684,2.4871936398715543e-8,0.03207264250942583,1.9583822550577317e-9,3.0564400302966697e-15
-0.3155412418054321,2.718820603495783,4.722871385585633e-6,0.0030506372420288828,3.045138798666365e-8,0.032075762521535975,2.167042034137609e-9,9.762198079789292e-16
-0.3,2.4969674026896604,4.33787925723725e-6,0.003321982139103285,3.6106177298700715e-8,0.03207864551253068,2.3597938269737602e-9,3.775489405754188e-16
-0.2844587581945679,2.291269011336749,3.980921486244067e-6,0.0036205708912940733,4.2884275514729396e-8,0.03208181868024827,2.571898487598769e-9,1.4617180666043026e-16
-0.2689175163891358,2.1005376093706083,3.6499367801855023e-6,0.003949754042274469,5.1031308908168603e-8,0.03208531765414656,2.805736098728131e-9,5.665575345811856e-17
-0.2533762745837037,1.923688402562551,3.3430426350810765e-6,0.004313384003887994,6.085279465900094e-8,0.03208918340594909,3.064043248731809e-9,2.198571774112438e-17
-0.23619404610370373,1.7431322545738186,3.029715872890078e-6,0.0047608765045958805,7.412312550292416e-8,0.03209394139819694,3.3819227545710355e-9,7.731480011459354e-18
-0.2218755223703704,1.6038229272697613,2.787966638681196e-6,0.005175120354278719,8.757117877867313e-8,0.03209834639846799,3.676183842803417e-9,3.240151141970114e-18
-0.20994341925925927,1.4949755457110168,2.5990793989116313e-6,0.00555260917709559,1.0079991986423595e-7,0.03210236089657031,3.9443357342144615e-9,1.5711066989874967e-18
