Pressure,Voltage,Value
0.2,-0.997983528679343,-0.7099095322161526
0.2,-0.9859835286793426,-0.5695945325154029
0.2,-0.9739835286793429,-0.4498459653818054
0.2,-0.9619835286793431,-0.3499675858270229
0.2,-0.9499835286793427,-0.2683191539913126
0.2,-0.937983528679343,-0.2027451765384238
0.2,-0.9259835286793432,-0.150914679824999
0.2,-0.9139835286793434,-0.11055563811314317
0.2,-0.9019835286793436,-0.07959308372726319
0.2,-0.8899835286793432,-0.056211551550154
0.2,-0.8779835286793435,-0.03886526560407827
0.2,-0.8659835286793438,-0.02625785382624613
0.2,-0.8539835286793434,-0.017309841652303214
0.2,-0.8419835286793436,-0.011127193532095875
0.2,-0.8299835286793438,-0.006977650599639603
0.2,-0.817983528679344,-0.0042747338968077645
0.2,-0.8059835286793443,-0.002564720442131461
0.2,-0.7939835286793439,-0.0015116118449454829
0.2,-0.7819835286793434,-0.000878180248869923
0.2,-0.7699835286793437,-0.0005046009618279761
0.2,-0.7579835286793439,-0.000287687907369104
0.2,-0.7459835286793435,-0.00016321086480601066
0.2,-0.733983528679343,-9.236536652825644e-5
0.2,-0.7219835286793432,-5.225252323980012e-5
0.2,-0.7099835286793434,-2.9598362279115686e-5
0.2,-0.6979835286793431,-1.6807737380028267e-5
0.2,-0.6859835286793426,-9.573892687639126e-6
0.2,-0.6739835286793429,-5.4688483369851206e-6
0.2,-0.6619835286793431,-3.128236926953329e-6
0.2,-0.6499835286793426,-1.78635421433063e-6
0.2,-0.6379835286793422,-1.0133534711472315e-6
0.2,-0.6259835286793425,-5.673782743528003e-7
0.2,-0.6139835286793427,-3.1141810349495017e-7
0.2,-0.6019835286793422,-1.6665174526157754e-7
0.2,-0.5899835286793418,-8.668843268868508e-8
0.2,-0.577983528679342,-4.377011096121176e-8
0.2,-0.5659835286793423,-2.1384749456132515e-8
0.2,-0.5539835286793419,-9.994108485689497e-9
0.2,-0.5419835286793414,-4.308645968615401e-9
0.2,-0.5299835286793416,-1.5100502603953604e-9
0.2,-0.5179835286793419,-1.4502266392037748e-10
0.2,-0.5059835286793415,5.174894851494677e-10
0.2,-0.49398352867934103,8.390813028118517e-10
0.2,-0.48198352867934124,9.964236902554268e-10
0.2,-0.46998352867934146,1.0751577780742516e-9
0.2,-0.457983528679341,1.1165362150071974e-9
0.2,-0.44598352867934055,1.1404609198527203e-9
0.2,-0.43398352867934087,1.1563814443984402e-9
0.2,-0.4219835286793411,1.1689290238470733e-9
0.2,-0.4099835286793406,1.180196781985264e-9
0.2,-0.39798352867934017,1.1912542819092272e-9
0.2,-0.3859835286793405,1.2026387342510824e-9
0.2,-0.3739835286793407,1.214552982392473e-9
0.2,-0.36198352867934025,1.2271887940250282e-9
0.2,-0.3499835286793398,1.2406243016355531e-9
0.2,-0.33798352867934,1.2549224313545665e-9
0.2,-0.32598352867934033,1.2701337138446385e-9
0.2,-0.3139835286793399,1.2863310445145521e-9
0.2,-0.3019835286793394,1.3035329396153184e-9
0.2,-0.28998352867933963,1.3218710985437684e-9
0.2,-0.27798352867933995,1.3413575533520566e-9
0.2,-0.2659835286793395,1.3621085711815535e-9
0.2,-0.25398352867933904,1.3841824180582712e-9
0.2,-0.24198352867933925,1.4076498262949624e-9
0.2,-0.22998352867933947,1.4326127059274118e-9
0.2,-0.217983528679339,1.4592323653836342e-9
0.2,-0.20598352867933856,1.487593059670734e-9
0.2,-0.19398352867933877,1.517813559924643e-9
0.2,-0.1819835286793392,1.550001240323552e-9
0.2,-0.16998352867933875,1.5843576405184577e-9
0.2,-0.1579835286793383,1.6209792443155274e-9
0.2,-0.1459835286793385,1.6601261068271175e-9
0.2,-0.13398352867933871,1.7018804355462789e-9
0.2,-0.12198352867933826,1.7465063443953247e-9
0.2,-0.1099835286793378,1.7941935770933376e-9
0.2,-0.09798352867933802,1.845114780381105e-9
