Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.20994341925925927,1.0048740956823359,1.7791623136984922e-6,0.004126330811646522,7.648836593512775e-8,0.02336337790364124,2.815181615165827e-9,2.759067967016806e-19
-0.2,0.9657301226425236,1.7098566345690322e-6,0.00446160365791587,8.772305271593451e-8,0.023816128763679605,3.043920898554815e-9,1.5391683460460446e-19
-0.19005658074074075,0.9270167865925335,1.6413134122553207e-6,0.004824197146529623,1.0066973283950524e-7,0.024263536989072514,3.2912996399884654e-9,8.586449622472669e-20
-0.1801131614814815,0.8887822595364419,1.5736179368593735e-6,0.005216500006495394,1.1560490838414978e-7,0.024705012714399573,3.5589475454437432e-9,4.790193301315975e-20
-0.17016974222222223,0.8510739915030809,1.5068542202027071e-6,0.005641137395554208,1.3285304135906187e-7,0.025139971738586554,3.8486556239661906e-9,2.6724685356844816e-20
-0.15525461333333335,0.7955998438458981,1.4086354350630665e-6,0.006345116419034799,1.6391443151059098e-7,0.025778932478107724,4.328944019354047e-9,1.1138018604933447e-20
-0.13746773333333334,0.7313406919824479,1.294862513861383e-6,0.0073037666113913826,2.1113761212076386e-7,0.0265174097630426,4.982981351814288e-9,3.9232067743989546e-21
-0.12264533333333334,0.6795336144143976,1.203136395745775e-6,0.00821654935988901,2.6135684242637726e-7,0.027111153356156503,5.6057257049712315e-9,1.6448906380958172e-21
-0.11029333333333334,0.6376739388790955,1.1290224769015039e-6,0.009067666693627019,3.1278731510345114e-7,0.02758956766691582,6.186398942203375e-9,7.973790386418809e-22
-0.1,0.6037581777449361,1.0689735172263319e-6,0.009847296157018844,3.637886375167265e-7,0.027976140461709455,6.718299711232032e-9,4.362103653600142e-22
-0.08970666666666667,0.5707630451353917,1.0105545603374825e-6,0.010697686281110903,4.2365467921262167e-7,0.028351147336634824,7.298476811019015e-9,2.3868172799631257e-22
-0.07941333333333334,0.5387242873279247,9.538288961834318e-7,0.011625936264006296,4.940418884067941e-7,0.028714088425088387,7.931773656427165e-9,1.3062981826703984e-22
-0.06912,0.5076746266742196,8.988544607536182e-7,0.012639921702678754,5.769377954164317e-7,0.02906449007788842,8.623563359021846e-9,7.151098326241497e-23
-0.053680000000000005,0.463018266078976,8.197889199267996e-7,0.014341021624781803,7.300896941049141e-7,0.029565613444563495,9.784135655539724e-9,2.8979014547413735e-23
-0.0364,0.4158609028586486,7.362952724982752e-7,0.01653880526478932,9.540855065595684e-7,0.03009011862180268,1.1283569506067822e-8,1.055286242613035e-23
-0.022,0.37890249572309265,6.708592089830017e-7,0.018645868518623224,1.1965072580770514e-6,0.03049669866875784,1.2721109539805306e-8,4.550394902220463e-24
-0.01,0.34975728932826394,6.192566718438111e-7,0.020621687567168,1.4484651847652256e-6,0.03081365924033615,1.4069108455612026e-8,2.258429021090375e-24
