ScanRate,Voltage,Value
0.001,-1.1835167253778236,-10.50241520229208
0.001,-1.1955167253778236,-10.543463749034895
0.001,-1.1924832746221763,-10.528438368217317
0.001,-1.1804832746221763,-10.478343866933322
0.001,-1.1684832746221763,-10.413988083642172
0.001,-1.1564832746221763,-10.327577249931656
0.001,-1.1444832746221762,-10.21244232773983
0.001,-1.1324832746221762,-10.060735069579794
0.001,-1.1204832746221765,-9.863508313447799
0.001,-1.1084832746221764,-9.611122452948827
0.001,-1.0964832746221764,-9.293969123652591
0.001,-1.0844832746221764,-8.903546245763257
0.001,-1.0724832746221764,-8.433873113879558
0.001,-1.0604832746221764,-7.883145736801172
0.001,-1.0484832746221764,-7.255391682891586
0.001,-1.0364832746221764,-6.561715415131447
0.001,-1.0244832746221764,-5.820614151077422
0.001,-1.0124832746221764,-5.056910708001364
0.001,-1.0004832746221763,-4.299171225417242
0.001,-0.9884832746221763,-3.575995199770961
0.001,-0.9764832746221763,-2.9120627461298003
0.001,-0.9644832746221763,-2.325014892310419
0.001,-0.9524832746221763,-1.8239725098011086
0.001,-0.9404832746221763,-1.4098831155143345
0.001,-0.9284832746221763,-1.0772279755957548
0.001,-0.9164832746221763,-0.8161623522817179
0.001,-0.9044832746221764,-0.6146376604458893
0.001,-0.8924832746221764,-0.4606919486241777
0.001,-0.8804832746221763,-0.3438694445279452
0.001,-0.8684832746221763,-0.25564109635367455
0.001,-0.8564832746221763,-0.18929423053411218
0.001,-0.8444832746221763,-0.13961433996277017
0.001,-0.8324832746221764,-0.10256436466525493
0.001,-0.8204832746221764,-0.0750294308278142
0.001,-0.8084832746221764,-0.054621166110790126
0.001,-0.7964832746221764,-0.03952349690845366
0.001,-0.7844832746221764,-0.028368288633986993
0.001,-0.7724832746221764,-0.020134862836461872
0.001,-0.7604832746221764,-0.014069655582419655
0.001,-0.7484832746221763,-0.00962244577896626
0.001,-0.7364832746221763,-0.006395065003622973
0.001,-0.7244832746221763,-0.004098476267130083
0.001,-0.7124832746221763,-0.0025158913923350994
0.001,-0.7004832746221763,-0.0014735540999399415
0.001,-0.6884832746221763,-0.0008237791117580844
0.001,-0.6764832746221764,-0.0004416086749017068
0.001,-0.6644832746221764,-0.0002286943348497184
0.001,-0.6524832746221764,-0.00011534394297458017
0.001,-0.6404832746221764,-5.7074925812345986e-5
0.001,-0.6284832746221763,-2.7871198768911057e-5
0.001,-0.6164832746221763,-1.3489874107320728e-5
0.001,-0.6044832746221763,-6.491188482953131e-6
0.001,-0.5924832746221763,-3.111749082123407e-6
0.001,-0.5804832746221763,-1.48816098360424e-6
0.001,-0.5684832746221763,-7.106523434261202e-7
0.001,-0.5564832746221763,-3.390683630074597e-7
0.001,-0.5444832746221764,-1.6170053938029442e-7
0.001,-0.5324832746221764,-7.709794727995809e-8
0.001,-0.5204832746221764,-3.675840444564851e-8
0.001,-0.5084832746221764,-1.752685217264302e-8
0.001,-0.49648327462217634,-8.358334468218585e-9
0.001,-0.48448327462217633,-3.986849870548069e-9
0.001,-0.4724832746221763,-1.9021874444116816e-9
0.001,-0.4604832746221763,-9.078208721384102e-10
0.001,-0.4484832746221763,-4.3340416924249213e-10
0.001,-0.4364832746221763,-2.0698220278614274e-10
0.001,-0.4244832746221764,-9.887945473612813e-11
0.001,-0.4124832746221764,-4.7261018081871597e-11
0.001,-0.40048327462217637,-2.2594760388108016e-11
0.001,-0.38848327462217636,-1.0812459546166983e-11
0.001,-0.37648327462217634,-5.172195975834725e-12
0.001,-0.36448327462217633,-2.4765562080311934e-12
0.001,-0.3524832746221763,-1.18872417030189e-12
0.001,-0.3404832746221763,-5.697799838351004e-13
0.001,-0.3284832746221763,-2.6789748379380466e-13
0.001,-0.3164832746221763,-1.2975234627031443e-13
0.001,-0.3044832746221763,-6.469504170198196e-14
0.001,-0.2924832746221764,-2.5836675819051296e-14
0.001,-0.28048327462217637,-1.9035998878607277e-14
0.001,-0.26848327462217636,-9.18578633533026e-15
0.001,-0.25648327462217635,-3.688229147383041e-15
0.001,-0.24448327462217634,-4.9354487531817636e-15
0.001,-0.23248327462217633,2.2839684984029237e-15
0.001,-0.22048327462217632,1.9614620499636668e-15
0.001,-0.2084832746221763,-1.4393913661658219e-15
0.001,-0.1964832746221763,-4.9681249558415046e-15
0.001,-0.18448327462217629,4.026305019422019e-15
0.001,-0.17248327462217627,2.146603144281924e-15
0.001,-0.16048327462217626,-3.679661125873661e-15
0.001,-0.14848327462217625,4.574074114483197e-15
0.001,-0.13648327462217624,-8.407928368296571e-15
0.001,-0.12448327462217623,-1.860156211168313e-15
0.001,-0.11248327462217622,6.661750620167954e-16
0.001,-0.10048327462217643,-4.758161041202516e-15
0.001,-0.08848327462217642,6.234740580369268e-15
0.001,-0.07648327462217641,-1.9477429066541437e-15
0.001,-0.0644832746221764,4.327114902933841e-15
0.001,-0.05248327462217639,-8.728600831148929e-16
0.001,-0.04048327462217638,-1.018508135149233e-15
0.001,-0.02848327462217637,4.75809519729571e-15
0.001,-0.016483274622176358,2.1304760427427116e-16
0.001,-0.0044832746221763475,-1.2150964254470737e-15
0.001,0.007516725377823663,-5.0992461128003096e-15
