Pressure,Voltage,Value
0.2,-0.5419835286793414,2.578030166837713e-5
0.2,-0.5299835286793416,3.0286009799563695e-5
0.2,-0.5179835286793419,3.5596968591866885e-5
0.2,-0.5059835286793415,4.186024871113585e-5
0.2,-0.49398352867934103,4.925037907382894e-5
0.2,-0.48198352867934124,5.7974610160078805e-5
0.2,-0.46998352867934146,6.827919975307965e-5
0.2,-0.457983528679341,8.045693408136697e-5
0.2,-0.44598352867934055,9.485615849566412e-5
0.2,-0.43398352867934087,0.00011189157427110336
0.2,-0.4219835286793411,0.00013205721848517986
0.2,-0.4099835286793406,0.00015594202699554927
0.2,-0.39798352867934017,0.00018424854652904305
0.2,-0.3859835286793405,0.00021781541398733365
0.2,-0.3739835286793407,0.0002576444146918211
0.2,-0.36198352867934025,0.00030493302272804554
0.2,-0.3499835286793398,0.00036111359922085787
0.2,-0.33798352867934,0.00042790059239337003
0.2,-0.32598352867934033,0.0005073474099157078
0.2,-0.3139835286793399,0.0006019149254639399
0.2,-0.3019835286793394,0.0007145540130660505
0.2,-0.28998352867933963,0.0008488049217696974
0.2,-0.27798352867933995,0.0010089168529355066
0.2,-0.2659835286793395,0.0011999916651386432
0.2,-0.25398352867933904,0.0014281563088185375
0.2,-0.24198352867933925,0.0017007692215146074
0.2,-0.22998352867933947,0.002026666605487474
0.2,-0.217983528679339,0.002416454997529782
0.2,-0.20598352867933856,0.0028828568514604764
0.2,-0.19398352867933877,0.0034411155696798474
0.2,-0.1819835286793392,0.004109465303905865
0.2,-0.16998352867933875,0.004909668263245688
0.2,-0.1579835286793383,0.005867617357163721
0.2,-0.1459835286793385,0.007013993624716464
0.2,-0.13398352867933871,0.008384954388883115
0.2,-0.12198352867933826,0.010022807217315848
0.2,-0.1099835286793378,0.011976594006071645
0.2,-0.09798352867933802,0.014302465870632067
0.2,-0.08598352867933823,0.017063670500836802
0.2,-0.07398352867933777,0.02032989855139669
0.2,-0.06198352867933732,0.02417564776034386
0.2,-0.04998352867933775,0.028677174347586216
0.2,-0.03798352867933796,0.033907535171521085
0.2,-0.02598352867933751,0.03992922418586434
0.2,-0.013983528679337054,0.0467840368036364
0.2,-0.0019835286793372653,0.05448013541681025
0.2,0.010016471320662523,0.0629769119839999
0.2,0.022016471320662978,0.0721691745506144
0.2,0.03401647132066343,0.08187334153626169
0.2,0.04601647132066322,0.09181946797108269
0.2,0.05801647132066301,0.10165364360832421
0.2,0.07001647132066346,0.11095510068851125
0.2,0.08201647132066392,0.11927082860500866
0.2,0.09401647132066349,0.1261674275044606
0.2,0.10601647132066327,0.13129546827442615
0.2,0.11801647132066373,0.13445622900978074
0.2,0.13001647132066418,0.13565537190944504
0.2,0.14201647132066397,0.13512506514968048
0.2,0.15401647132066376,0.13329888109233565
