Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.4336861190718579,2.849354218415844,4.892555418790133e-6,8.973241643362169e-6,4.6063364643487555e-12,0.001834619496985363,5.937129418371701e-12,8.11290032438835e-15
-0.42035974229617784,2.8270197375509976,4.854205439671725e-6,1.1704277796891227e-5,6.889018397088371e-12,0.002087059510827133,7.7441145583296e-12,4.25767594604235e-15
-0.4092544283164445,2.8064664514310715,4.818913903603404e-6,1.4560723893175603e-5,9.593992079920396e-12,0.0023193672086810582,9.634076994030656e-12,2.4818081412687466e-15
-0.4,2.787901184904379,4.787035945818319e-6,1.742988221668834e-5,1.2606885933057644e-11,0.0025292049106254706,1.1532450464315422e-11,1.5801080214767207e-15
-0.39074557168355556,2.767957318441868,4.752790827999381e-6,2.0824243080815292e-5,1.6522622309637753e-11,0.0027546245188136004,1.3778323262183094e-11,1.0044463460836847e-15
-0.3814911433671111,2.746567917258958,4.716063618210759e-6,2.4831787305041206e-5,2.159840254338757e-11,0.0029963825772661655,1.642990773804115e-11,6.375095140855139e-16
-0.37223671505066663,2.723666914946428,4.676740875531881e-6,2.9553712396087088e-5,2.816085907549417e-11,0.0032552258150145303,1.9554161040476724e-11,4.039852138288882e-16
-0.36298228673422217,2.6991896919910445,4.634711643441362e-6,3.5106165943151424e-5,3.6623785494118283e-11,0.0035318846072537368,2.3227932013860444e-11,2.5560093184651333e-16
-0.3506430489789629,2.6639937751757703,4.574277608070699e-6,4.4033983299841016e-5,5.178693285872222e-11,0.00392969361751633,2.91350064252438e-11,1.3849389910018038e-16
-0.3341907319719506,2.6122935728177783,4.485504473501417e-6,5.925345956041555e-5,8.163274681848509e-11,0.004514045672851102,3.920494571651156e-11,6.091204252139019e-17
-0.3155412418054321,2.5467513803086343,4.37296360109405e-6,8.236407648004194e-5,1.354934520370837e-10,0.005254849637962367,5.449604413493833e-11,2.3863684781286514e-17
-0.3,2.486255552939344,4.269087717040423e-6,0.00010775278977743993,2.0519876118936064e-10,0.005938616034419126,7.129444095422965e-11,1.0876827736035207e-17
-0.2844587581945679,2.420256959302639,4.155763169569985e-6,0.00014024596744348865,3.088230217699377e-10,0.0066845785661274,9.279349393746297e-11,4.9360121714784676e-18
-0.2689175163891358,2.3486736978947746,4.032849327644438e-6,0.00018162240484437985,4.620060083697749e-10,0.007493662941495799,1.2017013986244073e-10,2.230384280491059e-18
-0.2533762745837037,2.2714999533938656,3.900336205919266e-6,0.00023405613235924047,6.872717666072284e-10,0.008365934889382962,1.5486282204757693e-10,1.003549068971673e-18
-0.23619404610370373,2.1797705252727133,3.7428298810282374e-6,0.00030810626374742065,1.0596202183940355e-9,0.00940272541267907,2.0385795925750587e-10,4.1301582615174927e-19
-0.2218755223703704,2.098358800586293,3.6030398286858745e-6,0.00038576899279111384,1.5130592444571652e-9,0.01032289799381176,2.5524336525559083e-10,1.963370028360691e-19
-0.20994341925925927,2.027231329539206,3.48090861307845e-6,0.00046392037567970495,2.0301042923243897e-9,0.01112683070589885,3.0695208819761663e-10,1.0537642788646504e-19
-0.2,1.9658068206942718,3.3754381131029924e-6,0.0005399807516472068,2.5888198670215052e-9,0.011821093713670253,3.572773001439819e-10,6.2627799816289e-20
-0.19005658074074075,1.9025524057840701,3.2668255268293836e-6,0.000627462649560343,3.2962362972946817e-9,0.012536039607030923,4.151595416915431e-10,3.7163392648801766e-20
-0.1801131614814815,1.8376057936273889,3.1553073106532523e-6,0.0007279484322334649,4.191115021325787e-9,0.013270111904040148,4.816457803709744e-10,2.2019355767205446e-20
-0.17016974222222223,1.7711230496171224,3.041151440588429e-6,0.0008432316578761824,5.322318008839275e-9,0.014021546643843773,5.579227207690666e-10,1.3027254024897862e-20
-0.15525461333333335,1.6689039650007826,2.8656335868154676e-6,0.0010484277735750027,7.601458617182836e-9,0.01517689864375221,6.936903643253858e-10,5.912435159066673e-21
-0.13746773333333334,1.5439237034775266,2.651033080962031e-6,0.0013540829209730276,1.1600048528610189e-8,0.01658951347631423,8.959265468270054e-10,2.295594694706881e-21
-0.12264533333333334,1.4380723218064728,2.469278300046732e-6,0.001670997306796708,1.6476998192206217e-8,0.01778592025265868,1.1056123843285765e-9,1.0403053176209262e-21
-0.11029333333333334,1.349295614867015,2.3168420194291485e-6,0.0019875570391248974,2.2066359021614106e-8,0.01878933704408015,1.3150635659781606e-9,5.368479983399522e-22
-0.1,1.2752978300818085,2.1897822593247815e-6,0.002294262047662266,2.8149037786826035e-8,0.0196257120611454,1.5179943872279312e-9,3.0893647694792084e-22
-0.08970666666666667,1.2015959431283774,2.063230578044868e-6,0.00264608152641858,3.591951280255798e-8,0.020458742632767795,1.750775117142324e-9,1.7758915963715014e-22
-0.07941333333333334,1.1284872742139576,1.9376974967400352e-6,0.0030497007301102217,4.58608748952507e-8,0.021285068236816595,2.017829042567067e-9,1.0198329957720656e-22
-0.06912,1.0562706854176007,1.8136961840701072e-6,0.0035128907027819852,5.860223451032742e-8,0.022101310923841135,2.3242978609187287e-9,5.851195914978381e-23
-0.053680000000000005,0.9502663671193774,1.6316787994672264e-6,0.004339599377211879,8.483139543983858e-8,0.023299446297528364,2.871288179193826e-9,2.5389818560760834e-23
-0.0364,0.8359988318719673,1.4354728500809575e-6,0.005494772813373738,1.288625166904556e-7,0.024590978361899597,3.6356066205659064e-9,9.955881726332597e-24
-0.022,0.7451896021031418,1.2795465749472799e-6,0.006689690555860828,1.8334981811163138e-7,0.025617368156108305,4.426221811251186e-9,4.5579190128727206e-24
-0.01,0.673100134217233,1.1557635384383704e-6,0.007884785608895179,2.468594903933537e-7,0.026432174033180253,5.216954319143602e-9,2.3754641970551492e-24
